,,,,,,,X,,,,,,,Y,
Energy,Dispersion,SigmaXY,ThetaPhi,Emittance,Focus,Plane,FWHM X,mean X,stdev X,FWHM Y,mean Y,stdev Y
127.977,1.382,7.0,0.01,0.07,positive,3,17.180212067416708,50.00414519576175,7.295826425775738,17.21803691663255,50.03863459971028,7.311889297024185,
234.635,0.666,0.01,1.0,0.01,positive,2,-0.9694214274651192,50.04133794112045,-0.41167888035719347,-0.948157265063269,50.04581680420926,-0.4026487451432262,
98.736,1.311,0.1,0.01,0.0015,positive,2,-0.9573817504583653,50.052447447337414,-0.4065660567599649,-0.9435264726313233,50.04823524700335,-0.40068221192089487,
234.635,0.666,0.01,0.5,0.0005,positive,3,0.8129571513594842,50.053067815309184,0.3452340544247852,0.8045622509410433,50.04890871886614,0.3416690381098366,
69.395,1.081,0.01,0.1,0.003,positive,5,3.393985178730079,50.0539776606617,1.4413050699550192,3.3938384286762293,50.04532675823592,1.44124275041457,
157.141,1.335,0.01,15.0,0.465,positive,1,-9.19488371691242,50.04656418863611,-3.90474083442858,-9.255389919248284,50.03200106743457,-3.9304356715000357,
234.635,0.666,3.0,0.01,0.09,positive,5,7.391078328314463,50.046001119651926,3.138728693865493,7.418284250916954,50.036513581721856,3.1502820837935084,
195.932,1.106,15.0,0.01,0.45,positive,2,36.47707193219557,49.96614551017195,15.490518061914207,36.14678150450219,50.17213416156279,15.35025543761771,
234.635,0.666,7.0,0.01,0.035,positive,5,17.15375960471031,50.098451654441625,7.284593003529094,17.23567601815659,50.01864732421063,7.31937999751851,
98.736,1.311,0.01,7.0,0.035,positive,1,4.3455626502428935,50.05173664320218,1.8454062554114545,4.348491044654265,50.043743975982814,1.8466498406039857,
234.635,0.666,1.0,0.01,0.005,positive,2,2.5271943867780498,50.053941508193965,1.0732097786555332,2.509685743658672,50.05047461803357,1.0657744792163548,
157.141,1.335,0.01,11.0,0.11,positive,1,6.80140948896314,50.03988864551561,2.8883172621722184,6.797868220724898,50.069170623839476,2.886813411213223,
157.141,1.335,15.0,0.01,0.45,positive,4,35.941599871938685,50.40069124489626,15.263122079131426,36.555465083051075,50.07443864769642,15.523808851304176,
157.141,1.335,1.0,0.01,0.01,positive,5,2.9306800390265764,50.04288993244835,1.2445558174904774,2.9749740406412952,50.057940422663876,1.2633659082050686,
69.395,1.081,0.01,11.0,0.11,positive,5,17.802636941186524,50.08008542351636,7.56014818293975,17.92005262053033,50.07388584155241,7.610010455465574,
157.141,1.335,0.01,3.0,0.03,positive,4,-4.20970698302602,50.03286268711791,-1.7877131743782997,-4.253772071231458,50.04834258344625,-1.8064260536909535,
195.932,1.106,3.0,0.01,0.045,positive,1,7.406195199983954,50.05130315589878,3.1451482928418355,7.334762930488932,50.060717503319665,3.1148135427590162,
195.932,1.106,15.0,0.01,0.3,positive,5,36.59078804418537,49.92281770596789,15.538809259463807,36.54622476468407,50.23581059062848,15.519884815986101,
98.736,1.311,0.5,0.01,0.005,positive,3,-1.865403495164829,50.05372371722581,-0.7921706706152662,-1.8689656770427938,50.04891194229355,-0.793683402854932,
234.635,0.666,0.01,11.0,0.11,positive,2,-9.460576961313674,50.069858359030306,-4.017571327209816,-9.412214289465663,50.02555139407579,-3.997033416623774,
127.977,1.382,0.1,0.01,0.0031,positive,3,1.0837075930557507,50.04922416964008,0.46021215944273425,1.073154531398902,50.051854399975866,0.45573064863211393,
69.395,1.081,0.01,1.0,0.001,positive,4,2.939933716193653,50.059187611945156,1.2484855258169072,2.983240551364781,50.06110573016342,1.2668764019724736,
127.977,1.382,0.01,11.0,0.22,positive,5,17.849892697394207,49.98978821236876,7.58021602573221,17.684930455760114,49.94632973960541,7.51016241538989,
98.736,1.311,0.5,0.01,0.0025,positive,4,2.2765575976641483,50.042343464299336,0.966773228157019,2.226928802214556,50.0569703125806,0.9456976398057398,
195.932,1.106,0.01,1.0,0.005,positive,1,0.6668990676544612,50.05314226268625,0.2832083691415242,0.6687794270385606,50.05236549747566,0.2840068910474608,
195.932,1.106,7.0,0.01,0.14,positive,1,17.187922804701568,50.096994876099565,7.29910090228536,17.137610214026523,50.06453440036664,7.277734930366283,
98.736,1.311,0.01,0.1,0.0031,positive,4,-1.8553112819197024,50.05176902662262,-0.7878848657719137,-1.8528292885886108,50.05055890458695,-0.7868308512776503,
195.932,1.106,0.01,15.0,0.45,positive,4,19.97527204096121,49.9897156626239,8.482789213929511,20.55729752435083,50.097420495499755,8.729954783570083,
69.395,1.081,0.01,11.0,0.011,positive,2,-9.548780289009025,50.05595011373928,-4.0550281505898695,-9.585315789380049,50.027495326870095,-4.070543481136423,
234.635,0.666,0.1,0.01,0.001,positive,5,1.0600427749910455,50.051191175402074,0.45016255095593916,1.0749285729497222,50.04985408938868,0.45648402112694164,
69.395,1.081,0.01,3.0,0.03,positive,4,4.855251357303564,50.03230295096721,2.061852963013234,4.924726566737128,50.060912184497106,2.0913566191341633,
127.977,1.382,0.01,11.0,0.341,positive,5,17.678000670686465,50.07538878128319,7.507219581572305,17.7858918216576,50.09900876615525,7.553037124875828,
195.932,1.106,0.01,0.1,0.0031,positive,5,1.1887584505491493,50.04207167693166,0.5048235308939822,1.2477501787748793,50.054530534350384,0.5298752245519277,
234.635,0.666,1.0,0.01,0.03,positive,3,-2.5598945840098897,50.07387894374919,-1.08709639205448,-2.577773522021451,50.06453935069369,-1.094688942594467,
127.977,1.382,0.01,0.1,0.0031,positive,2,0.7131157047310077,50.05150988239747,0.30283493491209773,-0.7117761001032348,50.05090499358737,-0.3022660523625084,
195.932,1.106,0.01,15.0,0.15,positive,5,23.72690876070769,50.15168663383114,10.075976202101108,23.839440831762243,49.94365038808508,10.123764579481163,
69.395,1.081,0.01,11.0,0.055,positive,3,12.405772810296792,50.04078760190991,5.268291494095801,12.261614953464601,50.06519943081693,5.207072767735944,
127.977,1.382,3.0,0.01,0.015,positive,1,7.387271611887033,50.06691223024926,3.13711211647997,7.430256049753206,50.03108337629254,3.1553660819403797,
234.635,0.666,0.01,1.0,0.03,positive,4,1.6295293018240564,50.086262768900234,0.6920032706913778,1.6129428987840773,50.043672448737034,0.6849596138882611,
195.932,1.106,0.1,0.01,0.003,positive,4,-0.9719458604270735,50.0491907247057,-0.41275091745671544,-0.9839363153077422,50.05005077906553,-0.41784283816364115,
195.932,1.106,0.01,15.0,0.3,positive,5,23.63556008204584,50.19273694780756,10.037183659778256,24.133704831679452,50.064172923958594,10.248728058297711,
157.141,1.335,0.01,15.0,0.015,positive,1,-9.24455546242627,50.065827478990556,-3.9258346621480675,-9.219641804361569,50.02754338025147,-3.91525471562832,
157.141,1.335,1.0,0.1,0.01,positive,1,2.413359219445476,50.04671733909509,1.0248680225265312,2.4536868900500415,50.068009597212125,1.0419937532062347,
234.635,0.666,0.01,3.0,0.09,positive,2,-2.652077313815827,50.03961340757289,-1.126243126301948,-2.6117973532194596,50.051597797234,-1.1091376563697382,
127.977,1.382,11.0,0.01,0.011,positive,5,26.77563309830752,50.04125603133252,11.370661244397622,26.98408148336718,50.10063617061936,11.45918187674842,
157.141,1.335,11.0,0.01,0.33,positive,1,27.10416075944497,50.10125805964798,11.510175284289524,26.855532858067743,50.03799651953433,11.40459183712746,
195.932,1.106,0.01,3.0,0.003,positive,5,4.9708449433990145,50.04632622240957,2.110941457193398,4.999845989582838,50.090277028648345,2.1232571724065052,
98.736,1.311,11.0,0.01,0.22,positive,5,27.02951008154917,50.11985045798206,11.47847379036401,26.781498824111264,49.97937764952442,11.373152210001386,
234.635,0.666,11.0,0.01,0.341,positive,3,26.653603248024485,50.23444381102328,11.318839497207613,26.625642336978384,49.95159386508263,11.306965490478335,
157.141,1.335,15.0,0.01,0.3,positive,5,36.13248111522742,50.00891556039871,15.344182569741557,36.189653247303156,49.94686247003853,15.368461545482909,
69.395,1.081,0.01,1.0,0.015,positive,4,2.962951863708004,50.05146671132784,1.25826051626805,2.987889906690827,50.04942885966944,1.2688508181972256,
127.977,1.382,0.5,0.01,0.0005,positive,2,1.4643575288224464,50.028643189896236,0.6218606798124878,1.4227848060493078,50.05804307717831,0.6042062196574265,
69.395,1.081,0.01,11.0,0.055,positive,1,6.809428943645199,50.02101457314207,2.891722840005605,6.836294323793344,50.045958340786015,2.9031316136373975,
98.736,1.311,0.01,7.0,0.035,positive,4,9.680453925524303,50.02978826496009,4.110945271583278,9.702940626821759,50.07430776434673,4.120494575684456,
98.736,1.311,0.1,0.01,0.0005,positive,5,-2.4360683804560783,50.032150265794144,-1.034511797373908,-2.408573892489097,50.03929491598953,-1.0228358639753257,
98.736,1.311,1.0,0.01,0.001,positive,3,2.866126271468901,50.045549570853446,1.2171421230970363,2.8718943500919916,50.043837319649285,1.219591621408184,
69.395,1.081,3.0,0.01,0.093,positive,1,-7.494593480996171,50.06576115272689,-3.1826879059776503,-7.438952147798563,50.05316505981766,-3.1590590061994916,
69.395,1.081,0.01,1.0,0.02,positive,5,3.7842462625444893,50.04741096308077,1.6070351038493669,3.8018546547483187,50.059641332997636,1.6145127631851193,
69.395,1.081,1.0,0.01,0.031,positive,2,2.843241810801803,50.055678667064996,1.2074239047060484,2.818983421419506,50.0497580420142,1.1971222275435307,
234.635,0.666,7.0,0.01,0.105,positive,3,17.190332944462487,50.03459306222746,7.300124403118093,17.143741255971655,49.99030532173239,7.280338566320561,
127.977,1.382,0.01,0.1,0.001,positive,5,-1.8421419354548212,50.04519640595569,-0.7822923116421018,-1.8504556767031615,50.04615399704443,-0.785822862537439,
234.635,0.666,0.01,1.0,0.01,positive,1,-0.6495079738790143,50.04965989553273,-0.27582298873747846,-0.6570357965384814,50.0531841969592,-0.27901978789641646,
127.977,1.382,0.5,0.01,0.015,positive,1,-1.315928093168357,50.047591447152215,-0.5588279655038038,-1.3240501527237312,50.03778160881323,-0.5622771159859569,
127.977,1.382,0.01,11.0,0.165,positive,4,15.041436121427768,50.10528441076488,6.387564175907834,14.932286949835756,50.15534182788905,6.341212395887445,
234.635,0.666,15.0,0.01,0.465,positive,4,36.30297228588282,50.00600914213712,15.41658412004536,36.65174523080935,49.97818908762879,15.56469561355926,
234.635,0.666,0.01,11.0,0.011,positive,5,18.182942177178653,50.131623510682665,7.721650321546905,17.17672965136346,49.78564046555058,7.294347567251341,
195.932,1.106,0.01,15.0,0.225,positive,1,9.316638455100582,50.074306513509576,3.9564457512742406,9.103807116659251,50.121146204445374,3.8660638341512024,
157.141,1.335,0.01,7.0,0.07,positive,1,4.311482408600339,50.06087021962843,1.8309335861221077,4.279462322969005,50.05111964220476,1.8173357919861581,
69.395,1.081,0.01,15.0,0.45,positive,2,-12.990371641387288,50.040624971242345,-5.516549873189778,-12.881082766926689,50.09182818699776,-5.470138766318451,
127.977,1.382,0.01,0.5,0.005,positive,4,1.58253384904829,50.04572365525963,0.6720459695295949,1.5770971343116922,50.05152228920295,0.6697371897026041,
127.977,1.382,0.01,7.0,0.14,positive,1,4.370385369897292,50.043541690277046,1.8559475836152932,4.359070910610444,50.05111509812648,1.8511427342493816,
234.635,0.666,7.0,0.01,0.217,positive,4,17.061955762546386,49.96762623533095,7.245607169418373,17.09964901528802,50.03953887764069,7.26161415631392,
127.977,1.382,15.0,0.01,0.15,positive,1,36.38416835480414,50.011883514930254,15.45106520927643,36.6661219223693,50.14602260942162,15.570800884308348,
69.395,1.081,11.0,0.01,0.22,positive,4,26.892370972872254,50.10438598402949,11.420235677285651,26.94392308546804,50.03628696961527,11.442128030180074,
127.977,1.382,15.0,0.01,0.15,positive,3,36.12906111442771,50.05163121979511,15.342730216760534,36.678852190308476,50.12617668060249,15.576206977368981,
127.977,1.382,11.0,0.01,0.011,positive,1,26.753880389264904,49.897422300444276,11.361423640761382,26.832725625303667,50.162199405645595,11.394906414686456,
98.736,1.311,0.01,7.0,0.105,positive,4,9.587754496541294,50.078237335688016,4.071579113530361,9.668459654467787,50.06936764986813,4.105851730281887,
195.932,1.106,0.01,7.0,0.007,positive,5,11.22210422456677,50.080987578547564,4.765629448176818,11.34342015222712,50.00627038708786,4.817148017762493,
69.395,1.081,11.0,0.01,0.33,positive,4,26.95181193117473,50.08241189435457,11.445478143016278,27.0408749108298,50.06733551974169,11.483300030078903,
157.141,1.335,7.0,0.01,0.21,positive,3,17.388512635272097,50.1475161079842,7.384284285405172,17.514246918370056,50.07961961291917,7.437679173760003,
195.932,1.106,0.01,3.0,0.045,positive,5,-4.922071744727683,50.04906661807345,-2.0902292104330233,-5.0246949672846455,50.03940236687712,-2.133809651471312,
157.141,1.335,0.5,0.01,0.015,positive,4,1.7415095547957722,50.045715742427184,0.739557310512898,1.7301613658468875,50.055112406542285,0.7347381373564156,
127.977,1.382,0.01,11.0,0.11,positive,3,12.28121873521613,50.07139669329356,5.215397798206273,12.169064222851828,50.02449460843949,5.16776975660431,
69.395,1.081,3.0,0.01,0.03,positive,3,-7.669340179002932,50.03970332920029,-3.256896627740331,-7.663698584754562,50.0440577820623,-3.2545008428548337,
127.977,1.382,3.0,0.01,0.045,positive,3,-7.50381432672285,50.04936568553158,-3.1866036719563655,-7.52099280063238,50.09176238318261,-3.193898760248165,
157.141,1.335,0.01,1.0,0.001,positive,1,0.6992634231837825,50.05066050516512,0.29695236248674306,0.6974025629028214,50.050603693847044,0.2961621211579843,
195.932,1.106,0.01,0.1,0.0001,positive,5,1.245268564295296,50.049763536503384,0.5288213709424563,1.2500303934616248,50.04551495817248,0.5308435508160458,
98.736,1.311,11.0,0.01,0.341,positive,5,26.985799961014724,49.99283439094064,11.459911653225209,27.02271633084029,50.12295170997307,11.475588725513967,
195.932,1.106,0.01,0.5,0.0155,positive,1,-0.4234157443639066,50.04925392285517,-0.17980964173768754,-0.4242064653067818,50.04959314249237,-0.18014543286342016,
69.395,1.081,1.0,0.01,0.001,positive,5,4.2460016143001935,50.05215176180288,1.8031262163666526,4.265783836953448,50.05384020647627,1.811527024355974,
157.141,1.335,0.5,0.01,0.0075,positive,4,-1.7213713998920714,50.05805224185804,-0.731005350727056,-1.7258302656250886,50.050000773317265,-0.7328988727811655,
127.977,1.382,0.01,15.0,0.45,positive,1,-9.214170098186719,50.087361007086166,-3.912931076179174,-9.197728249924564,50.03902699040337,-3.9059488066606782,
98.736,1.311,0.01,0.5,0.0155,positive,1,-0.6300345495929024,50.04864902982336,-0.2675533164569825,-0.6330504996191635,50.05004841681739,-0.2688340834122488,
127.977,1.382,0.1,0.1,0.01,positive,2,0.7476488914253362,50.04723305230236,0.31749995389219304,0.7153987702370966,50.05346121716903,0.30380447181802983,
195.932,1.106,0.01,15.0,0.225,positive,5,24.001133392883236,50.1127268409362,10.192429672534074,23.56940677921715,50.217387386026594,10.009090699514672,
157.141,1.335,0.01,0.1,0.0005,positive,1,-0.351603696122711,50.05022828874731,-0.1493136130978049,-0.3528998275577882,50.05117414098184,-0.14986403412510116,
69.395,1.081,0.5,0.01,0.0155,positive,3,2.3211822127530235,50.0512109907751,0.9857237186822759,2.327289149264231,50.05357714430088,0.9883171179141461,
195.932,1.106,0.01,15.0,0.225,positive,2,-12.958113333594621,50.02871558151746,-5.502850914555215,-12.750679462720242,50.06957743641652,-5.414761110378904,
195.932,1.106,1.0,0.01,0.005,positive,1,2.4757647671630134,50.05749077687691,1.0513694441833759,2.483832432772164,50.05546676163041,1.0547954954867351,
98.736,1.311,7.0,0.01,0.217,positive,1,17.16024761328767,50.09996649547626,7.2873482305451285,17.161497283951988,50.0340690182763,7.2878789213317425,
195.932,1.106,0.01,7.0,0.035,positive,1,-4.257493151017077,50.05027208994613,-1.8080062642335135,-4.338493290286208,50.07788355632009,-1.8424041490938543,
69.395,1.081,3.0,0.01,0.06,positive,4,7.984631290677672,50.0655620520337,3.3907895747739394,7.945901993947198,50.06823806062901,3.3743426167603188,
98.736,1.311,7.0,0.01,0.14,positive,5,17.28995160832556,50.00453031945357,7.342428914695753,17.46910539691223,50.10218092863711,7.418509171442258,
98.736,1.311,0.01,3.0,0.003,positive,2,2.7675997538469375,50.050306614337984,1.1753014072732026,2.7839756488098346,50.053483063626096,1.1822556687658548,
127.977,1.382,15.0,0.01,0.15,positive,5,36.24340225511148,50.16228433698211,15.391286841817342,36.60735637262778,49.88310771299264,15.545845240626711,
157.141,1.335,0.01,7.0,0.14,positive,4,9.552867884233343,50.053070807149126,4.056764007233457,9.547779779885055,50.063296824429,4.054603269867952,
69.395,1.081,1.0,0.01,0.031,positive,1,-2.614001863110829,50.04800716304787,-1.1100738334936424,-2.6123961163278393,50.04842101587983,-1.109391929814778,
98.736,1.311,0.5,0.01,0.0025,positive,5,2.7087020730652345,50.05499426551528,1.150289652227465,2.689548378393307,50.04764063591406,1.1421557577685184,
98.736,1.311,0.01,3.0,0.015,positive,3,3.6226071770663104,50.04776385438897,1.5383927200043785,3.6246198614402667,50.049061335619555,1.5392474356379593,
157.141,1.335,7.0,0.01,0.105,positive,1,17.141148073258147,50.02622506163809,7.279237333641136,17.2665240667078,50.03706528806455,7.332480069096228,
157.141,1.335,0.01,15.0,0.15,positive,2,-12.745747298174793,50.13644104606056,-5.412666595114147,-12.862996052521202,49.95199298784218,-5.462457980516903,
195.932,1.106,0.01,0.5,0.0025,positive,2,-0.6357229461496423,50.04767749985678,-0.26996897662206654,-0.6346300568512467,50.04977307454164,-0.2695048653181785,
127.977,1.382,1.0,0.01,0.01,positive,4,-2.9145554341114717,50.05460713148016,-1.2377082699641038,-2.899641509876809,50.04126913763321,-1.23137485556175,
195.932,1.106,11.0,0.01,0.011,positive,2,26.668850887718175,50.04381141428965,11.325314628723532,27.21667311191403,50.0898116738604,11.557955287886033,
69.395,1.081,1.0,0.1,0.01,positive,2,2.697003182213544,50.04487483471882,1.1453215484175063,2.8086067424018064,50.0914986817635,1.1927156201808249,
98.736,1.311,15.0,0.01,0.225,positive,2,36.177081201268464,49.89478267734764,15.363122643650613,36.40585537452883,50.0466626573098,15.460274916990329,
